t_5min,n,dev1intsolirr_avg
2012-01-07 17:25:00-10,28,0
2012-01-07 17:30:00-10,28,0
2012-01-07 17:35:00-10,29,0
2012-01-07 17:40:00-10,28,0
2012-01-07 17:45:00-10,29,0
2012-01-07 17:50:00-10,28,0
2012-01-07 17:55:00-10,28,0
2012-01-07 18:00:00-10,12,0
2012-01-08 06:00:00-10,17,3.47058823529412
2012-01-08 06:05:00-10,29,5.62068965517241
2012-01-08 06:10:00-10,28,8.71428571428571
2012-01-08 06:15:00-10,28,12.3571428571429
2012-01-08 06:20:00-10,29,16.4137931034483
2012-01-08 06:25:00-10,28,21.5357142857143
2012-01-08 06:30:00-10,28,30.6785714285714
2012-01-08 06:35:00-10,29,51
2012-01-08 06:40:00-10,28,58.9285714285714
2012-01-08 06:45:00-10,29,79.6896551724138
2012-01-08 06:50:00-10,29,91.4137931034483
2012-01-08 06:55:00-10,28,155.571428571429
2012-01-08 07:00:00-10,29,190.551724137931
2012-01-08 07:05:00-10,28,241.214285714286
2012-01-08 07:10:00-10,28,266.357142857143
2012-01-08 07:15:00-10,28,283.214285714286
2012-01-08 07:20:00-10,29,268.655172413793
2012-01-08 07:25:00-10,28,294
2012-01-08 07:30:00-10,29,314.344827586207
2012-01-08 07:35:00-10,28,338.75
2012-01-08 07:40:00-10,29,359.310344827586
2012-01-08 07:45:00-10,28,379.5
2012-01-08 07:50:00-10,28,404.928571428571
2012-01-08 07:55:00-10,29,341.931034482759
2012-01-08 08:00:00-10,28,317.357142857143
2012-01-08 08:05:00-10,29,258.862068965517
2012-01-08 08:10:00-10,28,234.642857142857
2012-01-08 08:15:00-10,29,592.689655172414
2012-01-08 08:20:00-10,28,607.428571428571
2012-01-08 08:25:00-10,29,648.827586206897
2012-01-08 08:30:00-10,28,615.25
2012-01-08 08:35:00-10,29,528.896551724138
2012-01-08 08:40:00-10,28,469.535714285714
2012-01-08 08:45:00-10,29,529.172413793103
2012-01-08 08:50:00-10,28,421.392857142857
2012-01-08 08:55:00-10,29,381.586206896552
2012-01-08 09:00:00-10,28,274.928571428571
2012-01-08 09:05:00-10,29,262.379310344828
2012-01-08 09:10:00-10,28,248.357142857143
2012-01-08 09:15:00-10,29,273.413793103448
2012-01-08 09:20:00-10,28,324.75
2012-01-08 09:25:00-10,29,399.724137931034
2012-01-08 09:30:00-10,29,375.344827586207
2012-01-08 09:35:00-10,28,273.428571428571
2012-01-08 09:40:00-10,29,361.551724137931
2012-01-08 09:45:00-10,28,427.285714285714
2012-01-08 09:50:00-10,29,291.724137931034
2012-01-08 09:55:00-10,28,338.107142857143
2012-01-08 10:00:00-10,28,292.428571428571
2012-01-08 10:05:00-10,29,582.448275862069
2012-01-08 10:10:00-10,28,440.5
2012-01-08 10:15:00-10,28,750.107142857143
2012-01-08 10:20:00-10,29,1087.13793103448
2012-01-08 10:25:00-10,29,944.068965517241
2012-01-08 10:30:00-10,29,467.206896551724
2012-01-08 10:35:00-10,28,177.428571428571
2012-01-08 10:40:00-10,28,177.892857142857
2012-01-08 10:45:00-10,28,193.321428571429
2012-01-08 10:50:00-10,29,245.655172413793
2012-01-08 10:55:00-10,28,196.714285714286
2012-01-08 11:00:00-10,29,185.724137931034
2012-01-08 11:05:00-10,28,156.071428571429
2012-01-08 11:10:00-10,28,445.892857142857
2012-01-08 11:15:00-10,29,1019.13793103448
2012-01-08 11:20:00-10,28,975.285714285714
2012-01-08 11:25:00-10,29,694.48275862069
2012-01-08 11:30:00-10,28,147.285714285714
2012-01-08 11:35:00-10,29,169.034482758621
2012-01-08 11:40:00-10,29,289.689655172414
2012-01-08 11:45:00-10,28,237.642857142857
2012-01-08 11:50:00-10,28,222.5
2012-01-08 11:55:00-10,29,225.51724137931
2012-01-08 12:00:00-10,28,223.178571428571
2012-01-08 12:05:00-10,28,597.214285714286
2012-01-08 12:10:00-10,29,989.310344827586
2012-01-08 12:15:00-10,28,822.714285714286
2012-01-08 12:20:00-10,29,915.793103448276
2012-01-08 12:25:00-10,28,296.75
2012-01-08 12:30:00-10,29,446.034482758621
2012-01-08 12:35:00-10,28,328.535714285714
2012-01-08 12:40:00-10,29,306.758620689655
2012-01-08 12:45:00-10,28,281.642857142857
2012-01-08 12:50:00-10,28,278.964285714286
2012-01-08 12:55:00-10,29,545.48275862069
2012-01-08 13:00:00-10,28,292
2012-01-08 13:05:00-10,29,259.344827586207
2012-01-08 13:10:00-10,28,258.321428571429
2012-01-08 13:15:00-10,28,210.642857142857
2012-01-08 13:20:00-10,29,198.793103448276
2012-01-08 13:25:00-10,29,183.724137931034
2012-01-08 13:30:00-10,28,169.964285714286
2012-01-08 13:35:00-10,29,151.758620689655
2012-01-08 13:40:00-10,28,123.607142857143
2012-01-08 13:45:00-10,29,222.034482758621
2012-01-08 13:50:00-10,28,170.5
2012-01-08 13:55:00-10,29,188.931034482759
2012-01-08 14:00:00-10,28,665.142857142857
2012-01-08 14:05:00-10,29,669.655172413793
2012-01-08 14:10:00-10,28,649
2012-01-08 14:15:00-10,28,646.357142857143
2012-01-08 14:20:00-10,29,660.48275862069
2012-01-08 14:25:00-10,29,371.48275862069
2012-01-08 14:30:00-10,28,150.571428571429
2012-01-08 14:35:00-10,29,133.655172413793
2012-01-08 14:40:00-10,28,119.071428571429
2012-01-08 14:45:00-10,28,121.571428571429
2012-01-08 14:50:00-10,29,235.620689655172
2012-01-08 14:55:00-10,29,483.827586206897
2012-01-08 15:00:00-10,28,460
2012-01-08 15:05:00-10,29,436.068965517241
2012-01-08 15:10:00-10,28,411.142857142857
2012-01-08 15:15:00-10,29,387.068965517241
2012-01-08 15:20:00-10,28,363.535714285714
2012-01-08 15:25:00-10,29,339.620689655172
2012-01-08 15:30:00-10,28,310.5
2012-01-08 15:35:00-10,29,286.931034482759
2012-01-08 15:40:00-10,28,279.571428571429
2012-01-08 15:45:00-10,29,258.068965517241
2012-01-08 15:50:00-10,28,233.142857142857
2012-01-08 15:55:00-10,29,205.620689655172
2012-01-08 16:00:00-10,28,170.821428571429
2012-01-08 16:05:00-10,28,147.321428571429
2012-01-08 16:10:00-10,29,117.241379310345
2012-01-08 16:15:00-10,28,68.7857142857143
2012-01-08 16:20:00-10,29,63.5172413793103
2012-01-08 16:25:00-10,28,35.7142857142857
2012-01-08 16:30:00-10,29,48.3793103448276
2012-01-08 16:35:00-10,28,40.0714285714286
2012-01-08 16:40:00-10,29,21.0689655172414
2012-01-08 16:45:00-10,28,16.8928571428571
2012-01-08 16:50:00-10,28,12.6428571428571
2012-01-08 16:55:00-10,29,8.58620689655172
2012-01-08 17:00:00-10,28,5.46428571428571
2012-01-08 17:05:00-10,29,2.86206896551724
2012-01-08 17:10:00-10,28,1.28571428571429
2012-01-08 17:15:00-10,29,0.793103448275862
2012-01-08 17:20:00-10,28,0.285714285714286
2012-01-08 17:25:00-10,28,0
2012-01-08 17:30:00-10,29,0.0344827586206897
2012-01-08 17:35:00-10,28,0
2012-01-08 17:40:00-10,28,0
2012-01-08 17:45:00-10,29,0
2012-01-08 17:50:00-10,28,0
2012-01-08 17:55:00-10,28,0
2012-01-08 18:00:00-10,12,0
2012-01-09 06:00:00-10,17,4.52941176470588
2012-01-09 06:05:00-10,29,6.72413793103448
2012-01-09 06:10:00-10,28,10.3571428571429
2012-01-09 06:15:00-10,29,14.2068965517241
2012-01-09 06:20:00-10,28,18.75
2012-01-09 06:25:00-10,29,24.4137931034483
2012-01-09 06:30:00-10,28,31.75
2012-01-09 06:35:00-10,28,40.9642857142857
2012-01-09 06:40:00-10,29,53.2413793103448
2012-01-09 06:45:00-10,28,77.6428571428571
2012-01-09 06:50:00-10,29,119.758620689655
2012-01-09 06:55:00-10,28,99.3928571428571
2012-01-09 07:00:00-10,29,166.51724137931
2012-01-09 07:05:00-10,28,193.142857142857
2012-01-09 07:10:00-10,28,213.607142857143
2012-01-09 07:15:00-10,29,240
2012-01-09 07:20:00-10,28,271.107142857143
2012-01-09 07:25:00-10,28,286.785714285714
2012-01-09 07:30:00-10,29,310.51724137931
2012-01-09 07:35:00-10,28,328.142857142857
2012-01-09 07:40:00-10,29,350.034482758621
2012-01-09 07:45:00-10,28,388.678571428571
2012-01-09 07:50:00-10,29,383.068965517241
2012-01-09 07:55:00-10,28,425.25
2012-01-09 08:00:00-10,29,354.137931034483
2012-01-09 08:05:00-10,28,400.321428571429
2012-01-09 08:10:00-10,28,320.321428571429
2012-01-09 08:15:00-10,29,487.862068965517
2012-01-09 08:20:00-10,28,449.071428571429
2012-01-09 08:25:00-10,29,503.896551724138
2012-01-09 08:30:00-10,28,422.214285714286
2012-01-09 08:35:00-10,28,482.321428571429
2012-01-09 08:40:00-10,29,621.655172413793
2012-01-09 08:45:00-10,29,637.758620689655
2012-01-09 08:50:00-10,28,592.928571428571
2012-01-09 08:55:00-10,29,626.655172413793
2012-01-09 09:00:00-10,28,688.142857142857
2012-01-09 09:05:00-10,29,697.137931034483
2012-01-09 09:10:00-10,28,709.357142857143
2012-01-09 09:15:00-10,29,717.965517241379
2012-01-09 09:20:00-10,28,744.535714285714
2012-01-09 09:25:00-10,29,754.551724137931
2012-01-09 09:30:00-10,28,768.142857142857
2012-01-09 09:35:00-10,28,781.821428571429
2012-01-09 09:40:00-10,29,786
2012-01-09 09:45:00-10,28,758.928571428571
2012-01-09 09:50:00-10,28,807.857142857143
2012-01-09 09:55:00-10,29,822.275862068965
2012-01-09 10:00:00-10,28,824.214285714286
2012-01-09 10:05:00-10,29,848.965517241379
2012-01-09 10:10:00-10,28,625.214285714286
2012-01-09 10:15:00-10,28,796.142857142857
2012-01-09 10:20:00-10,29,834.344827586207
2012-01-09 10:25:00-10,28,771.535714285714
2012-01-09 10:30:00-10,28,870.964285714286
2012-01-09 10:35:00-10,29,899.379310344828
2012-01-09 10:40:00-10,28,899.857142857143
2012-01-09 10:45:00-10,29,811.827586206897
2012-01-09 10:50:00-10,28,912.535714285714
2012-01-09 10:55:00-10,29,694.724137931035
2012-01-09 11:00:00-10,28,881.428571428571
2012-01-09 11:05:00-10,29,723.655172413793
2012-01-09 11:10:00-10,28,929.285714285714
2012-01-09 11:15:00-10,28,921
2012-01-09 11:20:00-10,28,910.178571428571
2012-01-09 11:25:00-10,29,909.655172413793
2012-01-09 11:30:00-10,28,910.714285714286
2012-01-09 11:35:00-10,29,909.620689655172
2012-01-09 11:40:00-10,28,907.785714285714
2012-01-09 11:45:00-10,28,938.964285714286
2012-01-09 11:50:00-10,29,934.137931034483
2012-01-09 11:55:00-10,28,766.714285714286
2012-01-09 12:00:00-10,28,903.678571428571
2012-01-09 12:05:00-10,28,902.857142857143
2012-01-09 12:10:00-10,29,890.724137931035
2012-01-09 12:15:00-10,28,882.071428571429
2012-01-09 12:20:00-10,29,883.758620689655
2012-01-09 12:25:00-10,29,834.655172413793
2012-01-09 12:30:00-10,28,870.642857142857
2012-01-09 12:35:00-10,29,864.551724137931
2012-01-09 12:40:00-10,28,856.714285714286
2012-01-09 12:45:00-10,28,848.857142857143
2012-01-09 12:50:00-10,29,843.206896551724
2012-01-09 12:55:00-10,28,831.785714285714
2012-01-09 13:00:00-10,29,822.655172413793
2012-01-09 13:05:00-10,28,814.75
2012-01-09 13:10:00-10,29,777.379310344828
2012-01-09 13:15:00-10,28,793.821428571429
2012-01-09 13:20:00-10,28,774.464285714286
2012-01-09 13:25:00-10,29,778.51724137931
2012-01-09 13:30:00-10,28,757.357142857143
2012-01-09 13:35:00-10,28,743
2012-01-09 13:40:00-10,29,729.931034482759
2012-01-09 13:45:00-10,28,721.571428571429
2012-01-09 13:50:00-10,29,612.724137931035
2012-01-09 13:55:00-10,28,418.857142857143
2012-01-09 14:00:00-10,28,686.321428571429
2012-01-09 14:05:00-10,29,462.310344827586
2012-01-09 14:10:00-10,28,646.678571428571
2012-01-09 14:15:00-10,28,633.142857142857
2012-01-09 14:20:00-10,29,522.172413793103
2012-01-09 14:25:00-10,28,600.071428571429
2012-01-09 14:30:00-10,29,426.689655172414
2012-01-09 14:35:00-10,28,340.464285714286
2012-01-09 14:40:00-10,28,514.75
2012-01-09 14:45:00-10,29,434.620689655172
2012-01-09 14:50:00-10,28,242.178571428571
2012-01-09 14:55:00-10,29,114.241379310345
2012-01-09 15:00:00-10,28,89.8571428571429
2012-01-09 15:05:00-10,29,67.8620689655172
2012-01-09 15:10:00-10,28,69.7857142857143
2012-01-09 15:15:00-10,29,83.4827586206897
2012-01-09 15:20:00-10,28,346.785714285714
2012-01-09 15:25:00-10,28,364.107142857143
2012-01-09 15:30:00-10,29,344.586206896552
2012-01-09 15:35:00-10,28,297.107142857143
2012-01-09 15:40:00-10,28,247.75
2012-01-09 15:45:00-10,28,223.357142857143
2012-01-09 15:50:00-10,29,223.310344827586
2012-01-09 15:55:00-10,28,200.928571428571
2012-01-09 16:00:00-10,28,181.714285714286
2012-01-09 16:05:00-10,29,150.586206896552
2012-01-09 16:10:00-10,28,109.928571428571
2012-01-09 16:15:00-10,28,109.857142857143
2012-01-09 16:20:00-10,29,93.5862068965517
2012-01-09 16:25:00-10,28,75.0714285714286
2012-01-09 16:30:00-10,29,60.2413793103448
2012-01-09 16:35:00-10,28,46.1071428571429
2012-01-09 16:40:00-10,29,27.6206896551724
2012-01-09 16:45:00-10,28,20.25
2012-01-09 16:50:00-10,29,14.6551724137931
2012-01-09 16:55:00-10,29,10.1379310344828
2012-01-09 17:00:00-10,28,6.28571428571429
2012-01-09 17:05:00-10,28,3.67857142857143
2012-01-09 17:10:00-10,28,1.89285714285714
2012-01-09 17:15:00-10,28,0.857142857142857
2012-01-09 17:20:00-10,29,0.206896551724138
2012-01-09 17:25:00-10,28,0.107142857142857
2012-01-09 17:30:00-10,28,0.0714285714285714
2012-01-09 17:35:00-10,28,0.321428571428571
2012-01-09 17:40:00-10,29,0.344827586206897
2012-01-09 17:45:00-10,28,0
2012-01-09 17:50:00-10,29,0
2012-01-09 17:55:00-10,28,0.0357142857142857
2012-01-09 18:00:00-10,12,0
2012-01-10 06:00:00-10,17,4.29411764705882
2012-01-10 06:05:00-10,29,6.68965517241379
2012-01-10 06:10:00-10,28,10.9642857142857
2012-01-10 06:15:00-10,28,15.3214285714286
2012-01-10 06:20:00-10,29,21.3103448275862
2012-01-10 06:25:00-10,28,27.0714285714286
2012-01-10 06:30:00-10,29,39.3448275862069
2012-01-10 06:35:00-10,28,63.3214285714286
2012-01-10 06:40:00-10,28,65.4285714285714
2012-01-10 06:45:00-10,29,107.275862068966
2012-01-10 06:50:00-10,28,127.785714285714
2012-01-10 06:55:00-10,29,147.48275862069
2012-01-10 07:00:00-10,28,170.357142857143
2012-01-10 07:05:00-10,29,192.862068965517
2012-01-10 07:10:00-10,28,216.392857142857
2012-01-10 07:15:00-10,28,239.071428571429
2012-01-10 07:20:00-10,29,262.827586206897
2012-01-10 07:25:00-10,28,286.464285714286
2012-01-10 07:30:00-10,28,309.142857142857
2012-01-10 07:35:00-10,29,330.793103448276
2012-01-10 07:40:00-10,28,352.071428571429
2012-01-10 07:45:00-10,28,376.357142857143
2012-01-10 07:50:00-10,29,397.862068965517
2012-01-10 07:55:00-10,28,418.892857142857
2012-01-10 08:00:00-10,28,437.75
2012-01-10 08:05:00-10,29,458.206896551724
2012-01-10 08:10:00-10,28,483.857142857143
2012-01-10 08:15:00-10,29,504.379310344828
2012-01-10 08:20:00-10,28,522.821428571429
2012-01-10 08:25:00-10,29,544.862068965517
2012-01-10 08:30:00-10,28,569.285714285714
2012-01-10 08:35:00-10,28,592.107142857143
2012-01-10 08:40:00-10,29,605.620689655172
2012-01-10 08:45:00-10,28,619.892857142857
2012-01-10 08:50:00-10,28,643.714285714286
2012-01-10 08:55:00-10,29,649.448275862069
2012-01-10 09:00:00-10,28,677.892857142857
2012-01-10 09:05:00-10,29,688.172413793103
2012-01-10 09:10:00-10,28,705.928571428571
2012-01-10 09:15:00-10,29,715.206896551724
2012-01-10 09:20:00-10,28,735.428571428571
2012-01-10 09:25:00-10,28,750.857142857143
2012-01-10 09:30:00-10,29,772.275862068965
2012-01-10 09:35:00-10,28,774.785714285714
2012-01-10 09:40:00-10,29,786.551724137931
2012-01-10 09:45:00-10,28,779.428571428571
2012-01-10 09:50:00-10,28,823.107142857143
2012-01-10 09:55:00-10,28,821.035714285714
2012-01-10 10:00:00-10,29,838.206896551724
2012-01-10 10:05:00-10,28,807.107142857143
2012-01-10 10:10:00-10,28,863.642857142857
2012-01-10 10:15:00-10,28,865.678571428571
2012-01-10 10:20:00-10,28,875.214285714286
2012-01-10 10:25:00-10,29,879.896551724138
2012-01-10 10:30:00-10,29,943.758620689655
2012-01-10 10:35:00-10,28,576.821428571429
2012-01-10 10:40:00-10,28,779
2012-01-10 10:45:00-10,29,908.793103448276
2012-01-10 10:50:00-10,28,911.857142857143
2012-01-10 10:55:00-10,28,915.035714285714
2012-01-10 11:00:00-10,29,920.379310344828
2012-01-10 11:05:00-10,28,926.142857142857
2012-01-10 11:10:00-10,28,855.25
2012-01-10 11:15:00-10,29,677.965517241379
2012-01-10 11:20:00-10,28,871.571428571429
2012-01-10 11:25:00-10,28,961.607142857143
2012-01-10 11:30:00-10,29,918.51724137931
2012-01-10 11:35:00-10,28,873.214285714286
2012-01-10 11:40:00-10,29,959.241379310345
2012-01-10 11:45:00-10,28,790.571428571429
2012-01-10 11:50:00-10,28,838.321428571429
2012-01-10 11:55:00-10,29,828.655172413793
2012-01-10 12:00:00-10,28,915.357142857143
2012-01-10 12:05:00-10,28,907.678571428571
2012-01-10 12:10:00-10,29,903.827586206897
2012-01-10 12:15:00-10,28,909.25
2012-01-10 12:20:00-10,29,936.448275862069
2012-01-10 12:25:00-10,28,880.071428571429
2012-01-10 12:30:00-10,29,899.793103448276
2012-01-10 12:35:00-10,28,867
2012-01-10 12:40:00-10,29,860.137931034483
2012-01-10 12:45:00-10,28,858.357142857143
2012-01-10 12:50:00-10,29,859.689655172414
2012-01-10 12:55:00-10,28,844.535714285714
2012-01-10 13:00:00-10,29,833.51724137931
2012-01-10 13:05:00-10,28,842.571428571429
2012-01-10 13:10:00-10,29,645.655172413793
2012-01-10 13:15:00-10,29,851.620689655172
2012-01-10 13:20:00-10,28,544.357142857143
2012-01-10 13:25:00-10,28,523.071428571429
2012-01-10 13:30:00-10,29,380.379310344828
2012-01-10 13:35:00-10,28,496.607142857143
2012-01-10 13:40:00-10,29,804.51724137931
2012-01-10 13:45:00-10,28,670.928571428571
2012-01-10 13:50:00-10,29,280.344827586207
2012-01-10 13:55:00-10,28,143.321428571429
2012-01-10 14:00:00-10,29,339.827586206897
2012-01-10 14:05:00-10,28,604.785714285714
2012-01-10 14:10:00-10,28,613
2012-01-10 14:15:00-10,29,102.275862068966
2012-01-10 14:20:00-10,29,119.655172413793
2012-01-10 14:25:00-10,28,165.5
2012-01-10 14:30:00-10,29,241.206896551724
2012-01-10 14:35:00-10,28,350.535714285714
2012-01-10 14:40:00-10,29,555.241379310345
2012-01-10 14:45:00-10,28,494.571428571429
2012-01-10 14:50:00-10,29,489.758620689655
2012-01-10 14:55:00-10,28,475.071428571429
2012-01-10 15:00:00-10,28,453
2012-01-10 15:05:00-10,29,432.172413793103
2012-01-10 15:10:00-10,29,413.206896551724
2012-01-10 15:15:00-10,28,396.357142857143
2012-01-10 15:20:00-10,28,376.321428571429
2012-01-10 15:25:00-10,29,350.862068965517
2012-01-10 15:30:00-10,28,189.5
2012-01-10 15:35:00-10,29,218.379310344828
2012-01-10 15:40:00-10,28,289.428571428571
2012-01-10 15:45:00-10,28,288.928571428571
2012-01-10 15:50:00-10,29,282.896551724138
2012-01-10 15:55:00-10,28,256.357142857143
2012-01-10 16:00:00-10,29,209.344827586207
2012-01-10 16:05:00-10,28,183.178571428571
2012-01-10 16:10:00-10,28,154.392857142857
2012-01-10 16:15:00-10,28,127.321428571429
2012-01-10 16:20:00-10,29,91.9655172413793
2012-01-10 16:25:00-10,28,61.1785714285714
2012-01-10 16:30:00-10,28,71.6428571428571
2012-01-10 16:35:00-10,29,60.0344827586207
2012-01-10 16:40:00-10,28,47.0357142857143
2012-01-10 16:45:00-10,28,37
2012-01-10 16:50:00-10,29,24.4827586206897
2012-01-10 16:55:00-10,28,14.7142857142857
2012-01-10 17:00:00-10,29,7.31034482758621
2012-01-10 17:05:00-10,28,2.82142857142857
2012-01-10 17:10:00-10,28,1.14285714285714
2012-01-10 17:15:00-10,29,1
2012-01-10 17:20:00-10,28,0.535714285714286
2012-01-10 17:25:00-10,28,0
2012-01-10 17:30:00-10,29,0
2012-01-10 17:35:00-10,28,0
2012-01-10 17:40:00-10,28,0
2012-01-10 17:45:00-10,28,0.107142857142857
2012-01-10 17:50:00-10,29,0
2012-01-10 17:55:00-10,28,0
2012-01-10 18:00:00-10,11,0
2012-01-11 06:00:00-10,17,4.41176470588235
2012-01-11 06:05:00-10,29,6.24137931034483
2012-01-11 06:10:00-10,28,9.78571428571429
2012-01-11 06:15:00-10,29,13.6896551724138
2012-01-11 06:20:00-10,28,18.0357142857143
2012-01-11 06:25:00-10,29,21.4137931034483
2012-01-11 06:30:00-10,28,25.7857142857143
2012-01-11 06:35:00-10,28,30
2012-01-11 06:40:00-10,29,41.4827586206897
2012-01-11 06:45:00-10,28,36.9642857142857
2012-01-11 06:50:00-10,29,62.2413793103448
2012-01-11 06:55:00-10,28,148.928571428571
2012-01-11 07:00:00-10,29,173.137931034483
2012-01-11 07:05:00-10,28,188.75
2012-01-11 07:10:00-10,29,214.586206896552
2012-01-11 07:15:00-10,28,149.285714285714
2012-01-11 07:20:00-10,29,265.620689655172
2012-01-11 07:25:00-10,28,294.357142857143
2012-01-11 07:30:00-10,28,328.464285714286
2012-01-11 07:35:00-10,29,334.413793103448
2012-01-11 07:40:00-10,28,367.035714285714
2012-01-11 07:45:00-10,28,381.928571428571
2012-01-11 07:50:00-10,28,403.321428571429
2012-01-11 07:55:00-10,29,413.793103448276
2012-01-11 08:00:00-10,28,448.464285714286
2012-01-11 08:05:00-10,29,455.931034482759
2012-01-11 08:10:00-10,28,480.714285714286
2012-01-11 08:15:00-10,28,502
2012-01-11 08:20:00-10,29,521.344827586207
2012-01-11 08:25:00-10,28,545.392857142857
2012-01-11 08:30:00-10,29,563.241379310345
2012-01-11 08:35:00-10,28,580.571428571429
2012-01-11 08:40:00-10,29,593.586206896552
2012-01-11 08:45:00-10,28,608.892857142857
2012-01-11 08:50:00-10,29,630.758620689655
2012-01-11 08:55:00-10,28,650.785714285714
2012-01-11 09:00:00-10,28,671.428571428571
2012-01-11 09:05:00-10,28,685.285714285714
2012-01-11 09:10:00-10,29,695.103448275862
2012-01-11 09:15:00-10,28,706.285714285714
2012-01-11 09:20:00-10,29,721.275862068965
2012-01-11 09:25:00-10,28,741.142857142857
2012-01-11 09:30:00-10,28,749.607142857143
2012-01-11 09:35:00-10,29,765.413793103448
2012-01-11 09:40:00-10,28,778.571428571429
2012-01-11 09:45:00-10,29,788.379310344828
2012-01-11 09:50:00-10,28,799
2012-01-11 09:55:00-10,29,813.793103448276
2012-01-11 10:00:00-10,28,715.285714285714
2012-01-11 10:05:00-10,29,509.758620689655
2012-01-11 10:10:00-10,28,839.714285714286
2012-01-11 10:15:00-10,29,894.172413793103
2012-01-11 10:20:00-10,28,773.571428571429
2012-01-11 10:25:00-10,28,827.035714285714
2012-01-11 10:30:00-10,29,908.51724137931
